;0;Unnamed: 0;Unnamed: 4;aantal;beeld;omschrijving_sluit;sluit_barcode
4;;468.0;;500.0;202011726_layout_53.pdf;Rol 0469   901620000200 | labels tbv 1620000200;8720195286868.0
5;;469.0;;500.0;202011726_layout_53.pdf;Rol 0470   901620000200 | labels tbv 1620000200;8720195286868.0
6;;470.0;;500.0;202011726_layout_53.pdf;Rol 0471   901620000200 | labels tbv 1620000200;8720195286868.0
7;;471.0;;500.0;202011726_layout_53.pdf;Rol 0472   901620000200 | labels tbv 1620000200;8720195286868.0
8;;472.0;;500.0;202011726_layout_53.pdf;Rol 0473   901620000200 | labels tbv 1620000200;8720195286868.0
9;;473.0;;500.0;202011726_layout_53.pdf;Rol 0474   901620000200 | labels tbv 1620000200;8720195286868.0
10;;474.0;;500.0;202011726_layout_53.pdf;Rol 0475   901620000200 | labels tbv 1620000200;8720195286868.0
11;;475.0;;500.0;202011726_layout_53.pdf;Rol 0476   901620000200 | labels tbv 1620000200;8720195286868.0
12;;476.0;;500.0;202011726_layout_53.pdf;Rol 0477   901620000200 | labels tbv 1620000200;8720195286868.0
13;;477.0;;500.0;202011726_layout_53.pdf;Rol 0478   901620000200 | labels tbv 1620000200;8720195286868.0
14;;478.0;;500.0;202011726_layout_53.pdf;Rol 0479   901620000200 | labels tbv 1620000200;8720195286868.0
15;;479.0;;500.0;202011726_layout_53.pdf;Rol 0480   901620000200 | labels tbv 1620000200;8720195286868.0
16;;480.0;;500.0;202011726_layout_53.pdf;Rol 0481   901620000200 | labels tbv 1620000200;8720195286868.0
17;;481.0;;500.0;202011726_layout_53.pdf;Rol 0482   901620000200 | labels tbv 1620000200;8720195286868.0
18;;482.0;;500.0;202011726_layout_53.pdf;Rol 0483   901620000200 | labels tbv 1620000200;8720195286868.0
19;;483.0;;500.0;202011726_layout_53.pdf;Rol 0484   901620000200 | labels tbv 1620000200;8720195286868.0
20;;484.0;;500.0;202011726_layout_53.pdf;Rol 0485   901620000200 | labels tbv 1620000200;8720195286868.0
21;;485.0;;500.0;202011726_layout_53.pdf;Rol 0486   901620000200 | labels tbv 1620000200;8720195286868.0
22;;486.0;;500.0;202011726_layout_53.pdf;Rol 0487   901620000200 | labels tbv 1620000200;8720195286868.0
23;;487.0;;500.0;202011726_layout_53.pdf;Rol 0488   901620000200 | labels tbv 1620000200;8720195286868.0
24;;488.0;;500.0;202011726_layout_53.pdf;Rol 0489   901620000200 | labels tbv 1620000200;8720195286868.0
25;;489.0;;500.0;202011726_layout_53.pdf;Rol 0490   901620000200 | labels tbv 1620000200;8720195286868.0
26;;490.0;;500.0;202011726_layout_53.pdf;Rol 0491   901620000200 | labels tbv 1620000200;8720195286868.0
27;;491.0;;500.0;202011726_layout_53.pdf;Rol 0492   901620000200 | labels tbv 1620000200;8720195286868.0
28;;492.0;;500.0;202011726_layout_53.pdf;Rol 0493   901620000200 | labels tbv 1620000200;8720195286868.0
0;202011726_inschiet_met_rolnummer_baan_18 | 14500 etiketten;;;;;;
0;;493.0;;500.0;202011726_layout_53.pdf;Rol 0494   901620000200 | labels tbv 1620000200;8720195286868.0
1;;494.0;;500.0;202011726_layout_53.pdf;Rol 0495   901620000200 | labels tbv 1620000200;8720195286868.0
2;;495.0;;500.0;202011726_layout_53.pdf;Rol 0496   901620000200 | labels tbv 1620000200;8720195286868.0
3;;496.0;;500.0;202011726_layout_53.pdf;Rol 0497   901620000200 | labels tbv 1620000200;8720195286868.0
4;;497.0;;500.0;202011726_layout_53.pdf;Rol 0498   901620000200 | labels tbv 1620000200;8720195286868.0
5;;498.0;;500.0;202011726_layout_53.pdf;Rol 0499   901620000200 | labels tbv 1620000200;8720195286868.0
6;;499.0;;500.0;202011726_layout_53.pdf;Rol 0500   901620000200 | labels tbv 1620000200;8720195286868.0
7;;500.0;;500.0;202011726_layout_53.pdf;Rol 0501   901620000200 | labels tbv 1620000200;8720195286868.0
8;;501.0;;500.0;202011726_layout_53.pdf;Rol 0502   901620000200 | labels tbv 1620000200;8720195286868.0
9;;502.0;;500.0;202011726_layout_54.pdf;Rol 0503   901620000250 | labels tbv 1620000250;8720195286875.0
10;;503.0;;500.0;202011726_layout_54.pdf;Rol 0504   901620000250 | labels tbv 1620000250;8720195286875.0
11;;504.0;;500.0;202011726_layout_54.pdf;Rol 0505   901620000250 | labels tbv 1620000250;8720195286875.0
12;;505.0;;500.0;202011726_layout_54.pdf;Rol 0506   901620000250 | labels tbv 1620000250;8720195286875.0
13;;506.0;;500.0;202011726_layout_54.pdf;Rol 0507   901620000250 | labels tbv 1620000250;8720195286875.0
14;;507.0;;500.0;202011726_layout_54.pdf;Rol 0508   901620000250 | labels tbv 1620000250;8720195286875.0
15;;508.0;;500.0;202011726_layout_54.pdf;Rol 0509   901620000250 | labels tbv 1620000250;8720195286875.0
16;;509.0;;500.0;202011726_layout_54.pdf;Rol 0510   901620000250 | labels tbv 1620000250;8720195286875.0
17;;510.0;;500.0;202011726_layout_54.pdf;Rol 0511   901620000250 | labels tbv 1620000250;8720195286875.0
18;;511.0;;500.0;202011726_layout_54.pdf;Rol 0512   901620000250 | labels tbv 1620000250;8720195286875.0
19;;512.0;;500.0;202011726_layout_54.pdf;Rol 0513   901620000250 | labels tbv 1620000250;8720195286875.0
20;;513.0;;500.0;202011726_layout_54.pdf;Rol 0514   901620000250 | labels tbv 1620000250;8720195286875.0
21;;514.0;;500.0;202011726_layout_54.pdf;Rol 0515   901620000250 | labels tbv 1620000250;8720195286875.0
22;;515.0;;500.0;202011726_layout_54.pdf;Rol 0516   901620000250 | labels tbv 1620000250;8720195286875.0
23;;516.0;;500.0;202011726_layout_54.pdf;Rol 0517   901620000250 | labels tbv 1620000250;8720195286875.0
24;;517.0;;500.0;202011726_layout_54.pdf;Rol 0518   901620000250 | labels tbv 1620000250;8720195286875.0
25;;518.0;;500.0;202011726_layout_54.pdf;Rol 0519   901620000250 | labels tbv 1620000250;8720195286875.0
26;;519.0;;500.0;202011726_layout_54.pdf;Rol 0520   901620000250 | labels tbv 1620000250;8720195286875.0
27;;520.0;;500.0;202011726_layout_54.pdf;Rol 0521   901620000250 | labels tbv 1620000250;8720195286875.0
28;;521.0;;500.0;202011726_layout_54.pdf;Rol 0522   901620000250 | labels tbv 1620000250;8720195286875.0
0;202011726_inschiet_met_rolnummer_baan_19 | 14500 etiketten;;;;;;
0;;522.0;;500.0;202011726_layout_54.pdf;Rol 0523   901620000250 | labels tbv 1620000250;8720195286875.0
1;;523.0;;500.0;202011726_layout_54.pdf;Rol 0524   901620000250 | labels tbv 1620000250;8720195286875.0
2;;524.0;;500.0;202011726_layout_54.pdf;Rol 0525   901620000250 | labels tbv 1620000250;8720195286875.0
3;;525.0;;500.0;202011726_layout_54.pdf;Rol 0526   901620000250 | labels tbv 1620000250;8720195286875.0
4;;526.0;;500.0;202011726_layout_54.pdf;Rol 0527   901620000250 | labels tbv 1620000250;8720195286875.0
5;;527.0;;500.0;202011726_layout_54.pdf;Rol 0528   901620000250 | labels tbv 1620000250;8720195286875.0
6;;528.0;;500.0;202011726_layout_54.pdf;Rol 0529   901620000250 | labels tbv 1620000250;8720195286875.0
7;;529.0;;500.0;202011726_layout_54.pdf;Rol 0530   901620000250 | labels tbv 1620000250;8720195286875.0
8;;530.0;;500.0;202011726_layout_54.pdf;Rol 0531   901620000250 | labels tbv 1620000250;8720195286875.0
9;;531.0;;500.0;202011726_layout_54.pdf;Rol 0532   901620000250 | labels tbv 1620000250;8720195286875.0
10;;532.0;;500.0;202011726_layout_54.pdf;Rol 0533   901620000250 | labels tbv 1620000250;8720195286875.0
11;;533.0;;500.0;202011726_layout_54.pdf;Rol 0534   901620000250 | labels tbv 1620000250;8720195286875.0
12;;534.0;;500.0;202011726_layout_54.pdf;Rol 0535   901620000250 | labels tbv 1620000250;8720195286875.0
13;;535.0;;500.0;202011726_layout_54.pdf;Rol 0536   901620000250 | labels tbv 1620000250;8720195286875.0
14;;536.0;;500.0;202011726_layout_54.pdf;Rol 0537   901620000250 | labels tbv 1620000250;8720195286875.0
15;;537.0;;500.0;202011726_layout_54.pdf;Rol 0538   901620000250 | labels tbv 1620000250;8720195286875.0
16;;538.0;;500.0;202011726_layout_54.pdf;Rol 0539   901620000250 | labels tbv 1620000250;8720195286875.0
17;;539.0;;500.0;202011726_layout_54.pdf;Rol 0540   901620000250 | labels tbv 1620000250;8720195286875.0
18;;540.0;;500.0;202011726_layout_54.pdf;Rol 0541   901620000250 | labels tbv 1620000250;8720195286875.0
19;;541.0;;500.0;202011726_layout_54.pdf;Rol 0542   901620000250 | labels tbv 1620000250;8720195286875.0
20;;542.0;;500.0;202011726_layout_54.pdf;Rol 0543   901620000250 | labels tbv 1620000250;8720195286875.0
21;;543.0;;500.0;202011726_layout_54.pdf;Rol 0544   901620000250 | labels tbv 1620000250;8720195286875.0
22;;544.0;;500.0;202011726_layout_54.pdf;Rol 0545   901620000250 | labels tbv 1620000250;8720195286875.0
23;;545.0;;500.0;202011726_layout_54.pdf;Rol 0546   901620000250 | labels tbv 1620000250;8720195286875.0
24;;546.0;;500.0;202011726_layout_54.pdf;Rol 0547   901620000250 | labels tbv 1620000250;8720195286875.0
25;;547.0;;500.0;202011726_layout_54.pdf;Rol 0548   901620000250 | labels tbv 1620000250;8720195286875.0
26;;548.0;;500.0;202011726_layout_54.pdf;Rol 0549   901620000250 | labels tbv 1620000250;8720195286875.0
27;;549.0;;500.0;202011726_layout_54.pdf;Rol 0550   901620000250 | labels tbv 1620000250;8720195286875.0
28;;550.0;;500.0;202011726_layout_54.pdf;Rol 0551   901620000250 | labels tbv 1620000250;8720195286875.0
0;202011726_inschiet_met_rolnummer_baan_20 | 14500 etiketten;;;;;;
0;;551.0;;500.0;202011726_layout_54.pdf;Rol 0552   901620000250 | labels tbv 1620000250;8720195286875.0
1;;552.0;;500.0;202011726_layout_54.pdf;Rol 0553   901620000250 | labels tbv 1620000250;8720195286875.0
2;;553.0;;500.0;202011726_layout_54.pdf;Rol 0554   901620000250 | labels tbv 1620000250;8720195286875.0
3;;554.0;;500.0;202011726_layout_54.pdf;Rol 0555   901620000250 | labels tbv 1620000250;8720195286875.0
4;;555.0;;500.0;202011726_layout_54.pdf;Rol 0556   901620000250 | labels tbv 1620000250;8720195286875.0
5;;556.0;;500.0;202011726_layout_54.pdf;Rol 0557   901620000250 | labels tbv 1620000250;8720195286875.0
6;;557.0;;500.0;202011726_layout_54.pdf;Rol 0558   901620000250 | labels tbv 1620000250;8720195286875.0
7;;558.0;;500.0;202011726_layout_55.pdf;Rol 0559   901620000260 | labels tbv 1620000260;8720195286882.0
8;;559.0;;500.0;202011726_layout_55.pdf;Rol 0560   901620000260 | labels tbv 1620000260;8720195286882.0
9;;560.0;;500.0;202011726_layout_55.pdf;Rol 0561   901620000260 | labels tbv 1620000260;8720195286882.0
10;;561.0;;500.0;202011726_layout_55.pdf;Rol 0562   901620000260 | labels tbv 1620000260;8720195286882.0
11;;562.0;;500.0;202011726_layout_55.pdf;Rol 0563   901620000260 | labels tbv 1620000260;8720195286882.0
12;;563.0;;500.0;202011726_layout_55.pdf;Rol 0564   901620000260 | labels tbv 1620000260;8720195286882.0
13;;564.0;;500.0;202011726_layout_55.pdf;Rol 0565   901620000260 | labels tbv 1620000260;8720195286882.0
14;;565.0;;500.0;202011726_layout_55.pdf;Rol 0566   901620000260 | labels tbv 1620000260;8720195286882.0
15;;566.0;;500.0;202011726_layout_55.pdf;Rol 0567   901620000260 | labels tbv 1620000260;8720195286882.0
16;;567.0;;500.0;202011726_layout_55.pdf;Rol 0568   901620000260 | labels tbv 1620000260;8720195286882.0
17;;568.0;;500.0;202011726_layout_55.pdf;Rol 0569   901620000260 | labels tbv 1620000260;8720195286882.0
18;;569.0;;500.0;202011726_layout_55.pdf;Rol 0570   901620000260 | labels tbv 1620000260;8720195286882.0
19;;570.0;;500.0;202011726_layout_55.pdf;Rol 0571   901620000260 | labels tbv 1620000260;8720195286882.0
20;;571.0;;500.0;202011726_layout_55.pdf;Rol 0572   901620000260 | labels tbv 1620000260;8720195286882.0
21;;572.0;;500.0;202011726_layout_55.pdf;Rol 0573   901620000260 | labels tbv 1620000260;8720195286882.0
22;;573.0;;500.0;202011726_layout_55.pdf;Rol 0574   901620000260 | labels tbv 1620000260;8720195286882.0
23;;574.0;;500.0;202011726_layout_56.pdf;Rol 0575   901620000300 | labels tbv 1620000300;8720195286899.0
24;;575.0;;500.0;202011726_layout_56.pdf;Rol 0576   901620000300 | labels tbv 1620000300;8720195286899.0
25;;576.0;;500.0;202011726_layout_56.pdf;Rol 0577   901620000300 | labels tbv 1620000300;8720195286899.0
26;;577.0;;500.0;202011726_layout_56.pdf;Rol 0578   901620000300 | labels tbv 1620000300;8720195286899.0
27;;578.0;;500.0;202011726_layout_57.pdf;Rol 0579   901620000305 | labels tbv 1620000305;8720195286905.0
28;;579.0;;500.0;202011726_layout_57.pdf;Rol 0580   901620000305 | labels tbv 1620000305;8720195286905.0
0;202011726_inschiet_met_rolnummer_baan_21 | 14500 etiketten;;;;;;
0;;580.0;;500.0;202011726_layout_57.pdf;Rol 0581   901620000305 | labels tbv 1620000305;8720195286905.0
1;;581.0;;500.0;202011726_layout_57.pdf;Rol 0582   901620000305 | labels tbv 1620000305;8720195286905.0
2;;582.0;;500.0;202011726_layout_58.pdf;Rol 0583   901620000310 | labels tbv 1620000310;8720195286912.0
3;;583.0;;500.0;202011726_layout_58.pdf;Rol 0584   901620000310 | labels tbv 1620000310;8720195286912.0
4;;584.0;;500.0;202011726_layout_59.pdf;Rol 0585   901620000350 | labels tbv 1620000350;8720195286929.0
5;;585.0;;500.0;202011726_layout_59.pdf;Rol 0586   901620000350 | labels tbv 1620000350;8720195286929.0
6;;586.0;;500.0;202011726_layout_59.pdf;Rol 0587   901620000350 | labels tbv 1620000350;8720195286929.0
7;;587.0;;500.0;202011726_layout_59.pdf;Rol 0588   901620000350 | labels tbv 1620000350;8720195286929.0
8;;588.0;;500.0;202011726_layout_60.pdf;Rol 0589   901620000400 | labels tbv 1620000400;8720195286936.0
9;;589.0;;500.0;202011726_layout_60.pdf;Rol 0590   901620000400 | labels tbv 1620000400;8720195286936.0
10;;590.0;;500.0;202011726_layout_60.pdf;Rol 0591   901620000400 | labels tbv 1620000400;8720195286936.0
11;;591.0;;500.0;202011726_layout_60.pdf;Rol 0592   901620000400 | labels tbv 1620000400;8720195286936.0
12;;592.0;;500.0;202011726_layout_61.pdf;Rol 0593   901620000500 | labels tbv 1620000500;8720195286943.0
13;;593.0;;500.0;202011726_layout_61.pdf;Rol 0594   901620000500 | labels tbv 1620000500;8720195286943.0
14;;594.0;;500.0;202011726_layout_61.pdf;Rol 0595   901620000500 | labels tbv 1620000500;8720195286943.0
15;;595.0;;500.0;202011726_layout_61.pdf;Rol 0596   901620000500 | labels tbv 1620000500;8720195286943.0
16;;596.0;;500.0;202011726_layout_61.pdf;Rol 0597   901620000500 | labels tbv 1620000500;8720195286943.0
17;;597.0;;500.0;202011726_layout_61.pdf;Rol 0598   901620000500 | labels tbv 1620000500;8720195286943.0
18;;598.0;;500.0;202011726_layout_61.pdf;Rol 0599   901620000500 | labels tbv 1620000500;8720195286943.0
19;;599.0;;500.0;202011726_layout_61.pdf;Rol 0600   901620000500 | labels tbv 1620000500;8720195286943.0
20;;600.0;;500.0;202011726_layout_61.pdf;Rol 0601   901620000500 | labels tbv 1620000500;8720195286943.0
21;;601.0;;500.0;202011726_layout_61.pdf;Rol 0602   901620000500 | labels tbv 1620000500;8720195286943.0
22;;602.0;;500.0;202011726_layout_61.pdf;Rol 0603   901620000500 | labels tbv 1620000500;8720195286943.0
23;;603.0;;500.0;202011726_layout_61.pdf;Rol 0604   901620000500 | labels tbv 1620000500;8720195286943.0
24;;604.0;;500.0;202011726_layout_61.pdf;Rol 0605   901620000500 | labels tbv 1620000500;8720195286943.0
25;;605.0;;500.0;202011726_layout_61.pdf;Rol 0606   901620000500 | labels tbv 1620000500;8720195286943.0
26;;606.0;;500.0;202011726_layout_61.pdf;Rol 0607   901620000500 | labels tbv 1620000500;8720195286943.0
27;;607.0;;500.0;202011726_layout_61.pdf;Rol 0608   901620000500 | labels tbv 1620000500;8720195286943.0
28;;608.0;;500.0;202011726_layout_61.pdf;Rol 0609   901620000500 | labels tbv 1620000500;8720195286943.0
0;202011726_inschiet_met_rolnummer_baan_22 | 14500 etiketten;;;;;;
0;;609.0;;500.0;202011726_layout_61.pdf;Rol 0610   901620000500 | labels tbv 1620000500;8720195286943.0
1;;610.0;;500.0;202011726_layout_61.pdf;Rol 0611   901620000500 | labels tbv 1620000500;8720195286943.0
2;;611.0;;500.0;202011726_layout_61.pdf;Rol 0612   901620000500 | labels tbv 1620000500;8720195286943.0
3;;612.0;;500.0;202011726_layout_61.pdf;Rol 0613   901620000500 | labels tbv 1620000500;8720195286943.0
4;;613.0;;500.0;202011726_layout_61.pdf;Rol 0614   901620000500 | labels tbv 1620000500;8720195286943.0
5;;614.0;;500.0;202011726_layout_61.pdf;Rol 0615   901620000500 | labels tbv 1620000500;8720195286943.0
6;;615.0;;500.0;202011726_layout_61.pdf;Rol 0616   901620000500 | labels tbv 1620000500;8720195286943.0
7;;616.0;;500.0;202011726_layout_61.pdf;Rol 0617   901620000500 | labels tbv 1620000500;8720195286943.0
8;;617.0;;500.0;202011726_layout_61.pdf;Rol 0618   901620000500 | labels tbv 1620000500;8720195286943.0
9;;618.0;;500.0;202011726_layout_61.pdf;Rol 0619   901620000500 | labels tbv 1620000500;8720195286943.0
10;;619.0;;500.0;202011726_layout_61.pdf;Rol 0620   901620000500 | labels tbv 1620000500;8720195286943.0
11;;620.0;;500.0;202011726_layout_61.pdf;Rol 0621   901620000500 | labels tbv 1620000500;8720195286943.0
12;;621.0;;500.0;202011726_layout_61.pdf;Rol 0622   901620000500 | labels tbv 1620000500;8720195286943.0
13;;622.0;;500.0;202011726_layout_61.pdf;Rol 0623   901620000500 | labels tbv 1620000500;8720195286943.0
14;;623.0;;500.0;202011726_layout_61.pdf;Rol 0624   901620000500 | labels tbv 1620000500;8720195286943.0
15;;624.0;;500.0;202011726_layout_61.pdf;Rol 0625   901620000500 | labels tbv 1620000500;8720195286943.0
16;;625.0;;500.0;202011726_layout_61.pdf;Rol 0626   901620000500 | labels tbv 1620000500;8720195286943.0
17;;626.0;;500.0;202011726_layout_61.pdf;Rol 0627   901620000500 | labels tbv 1620000500;8720195286943.0
18;;627.0;;500.0;202011726_layout_61.pdf;Rol 0628   901620000500 | labels tbv 1620000500;8720195286943.0
19;;628.0;;500.0;202011726_layout_61.pdf;Rol 0629   901620000500 | labels tbv 1620000500;8720195286943.0
20;;629.0;;500.0;202011726_layout_61.pdf;Rol 0630   901620000500 | labels tbv 1620000500;8720195286943.0
21;;630.0;;500.0;202011726_layout_61.pdf;Rol 0631   901620000500 | labels tbv 1620000500;8720195286943.0
22;;631.0;;500.0;202011726_layout_61.pdf;Rol 0632   901620000500 | labels tbv 1620000500;8720195286943.0
23;;632.0;;500.0;202011726_layout_61.pdf;Rol 0633   901620000500 | labels tbv 1620000500;8720195286943.0
24;;633.0;;500.0;202011726_layout_61.pdf;Rol 0634   901620000500 | labels tbv 1620000500;8720195286943.0
25;;634.0;;500.0;202011726_layout_61.pdf;Rol 0635   901620000500 | labels tbv 1620000500;8720195286943.0
26;;635.0;;500.0;202011726_layout_61.pdf;Rol 0636   901620000500 | labels tbv 1620000500;8720195286943.0
27;;636.0;;500.0;202011726_layout_61.pdf;Rol 0637   901620000500 | labels tbv 1620000500;8720195286943.0
28;;637.0;;500.0;202011726_layout_61.pdf;Rol 0638   901620000500 | labels tbv 1620000500;8720195286943.0
0;202011726_inschiet_met_rolnummer_baan_23 | 14500 etiketten;;;;;;
0;;638.0;;500.0;202011726_layout_61.pdf;Rol 0639   901620000500 | labels tbv 1620000500;8720195286943.0
1;;639.0;;500.0;202011726_layout_61.pdf;Rol 0640   901620000500 | labels tbv 1620000500;8720195286943.0
2;;640.0;;500.0;202011726_layout_61.pdf;Rol 0641   901620000500 | labels tbv 1620000500;8720195286943.0
3;;641.0;;500.0;202011726_layout_61.pdf;Rol 0642   901620000500 | labels tbv 1620000500;8720195286943.0
4;;642.0;;500.0;202011726_layout_61.pdf;Rol 0643   901620000500 | labels tbv 1620000500;8720195286943.0
5;;643.0;;500.0;202011726_layout_61.pdf;Rol 0644   901620000500 | labels tbv 1620000500;8720195286943.0
6;;644.0;;500.0;202011726_layout_61.pdf;Rol 0645   901620000500 | labels tbv 1620000500;8720195286943.0
7;;645.0;;500.0;202011726_layout_61.pdf;Rol 0646   901620000500 | labels tbv 1620000500;8720195286943.0
8;;646.0;;500.0;202011726_layout_61.pdf;Rol 0647   901620000500 | labels tbv 1620000500;8720195286943.0
9;;647.0;;500.0;202011726_layout_61.pdf;Rol 0648   901620000500 | labels tbv 1620000500;8720195286943.0
10;;648.0;;500.0;202011726_layout_61.pdf;Rol 0649   901620000500 | labels tbv 1620000500;8720195286943.0
11;;649.0;;500.0;202011726_layout_61.pdf;Rol 0650   901620000500 | labels tbv 1620000500;8720195286943.0
12;;650.0;;500.0;202011726_layout_61.pdf;Rol 0651   901620000500 | labels tbv 1620000500;8720195286943.0
13;;651.0;;500.0;202011726_layout_61.pdf;Rol 0652   901620000500 | labels tbv 1620000500;8720195286943.0
14;;652.0;;500.0;202011726_layout_61.pdf;Rol 0653   901620000500 | labels tbv 1620000500;8720195286943.0
15;;653.0;;500.0;202011726_layout_61.pdf;Rol 0654   901620000500 | labels tbv 1620000500;8720195286943.0
16;;654.0;;500.0;202011726_layout_61.pdf;Rol 0655   901620000500 | labels tbv 1620000500;8720195286943.0
17;;655.0;;500.0;202011726_layout_61.pdf;Rol 0656   901620000500 | labels tbv 1620000500;8720195286943.0
18;;656.0;;500.0;202011726_layout_61.pdf;Rol 0657   901620000500 | labels tbv 1620000500;8720195286943.0
19;;657.0;;500.0;202011726_layout_61.pdf;Rol 0658   901620000500 | labels tbv 1620000500;8720195286943.0
20;;658.0;;500.0;202011726_layout_61.pdf;Rol 0659   901620000500 | labels tbv 1620000500;8720195286943.0
21;;659.0;;500.0;202011726_layout_61.pdf;Rol 0660   901620000500 | labels tbv 1620000500;8720195286943.0
22;;660.0;;500.0;202011726_layout_61.pdf;Rol 0661   901620000500 | labels tbv 1620000500;8720195286943.0
23;;661.0;;500.0;202011726_layout_61.pdf;Rol 0662   901620000500 | labels tbv 1620000500;8720195286943.0
24;;662.0;;500.0;202011726_layout_61.pdf;Rol 0663   901620000500 | labels tbv 1620000500;8720195286943.0
25;;663.0;;500.0;202011726_layout_61.pdf;Rol 0664   901620000500 | labels tbv 1620000500;8720195286943.0
26;;664.0;;500.0;202011726_layout_61.pdf;Rol 0665   901620000500 | labels tbv 1620000500;8720195286943.0
27;;665.0;;500.0;202011726_layout_61.pdf;Rol 0666   901620000500 | labels tbv 1620000500;8720195286943.0
28;;666.0;;500.0;202011726_layout_61.pdf;Rol 0667   901620000500 | labels tbv 1620000500;8720195286943.0
0;202011726_inschiet_met_rolnummer_baan_24 | 14500 etiketten;;;;;;
0;;667.0;;500.0;202011726_layout_61.pdf;Rol 0668   901620000500 | labels tbv 1620000500;8720195286943.0
1;;668.0;;500.0;202011726_layout_62.pdf;Rol 0669   901620000550 | labels tbv 1620000550;8720195286950.0
2;;669.0;;500.0;202011726_layout_62.pdf;Rol 0670   901620000550 | labels tbv 1620000550;8720195286950.0
3;;670.0;;500.0;202011726_layout_62.pdf;Rol 0671   901620000550 | labels tbv 1620000550;8720195286950.0
4;;671.0;;500.0;202011726_layout_62.pdf;Rol 0672   901620000550 | labels tbv 1620000550;8720195286950.0
5;;672.0;;500.0;202011726_layout_63.pdf;Rol 0673   901620000600 | labels tbv 1620000600;8720195286967.0
6;;673.0;;500.0;202011726_layout_63.pdf;Rol 0674   901620000600 | labels tbv 1620000600;8720195286967.0
7;;674.0;;500.0;202011726_layout_63.pdf;Rol 0675   901620000600 | labels tbv 1620000600;8720195286967.0
8;;675.0;;500.0;202011726_layout_63.pdf;Rol 0676   901620000600 | labels tbv 1620000600;8720195286967.0
9;;676.0;;500.0;202011726_layout_64.pdf;Rol 0677   901631000200 | labels tbv 1631000200;8720195286974.0
10;;677.0;;500.0;202011726_layout_64.pdf;Rol 0678   901631000200 | labels tbv 1631000200;8720195286974.0
11;;678.0;;500.0;202011726_layout_64.pdf;Rol 0679   901631000200 | labels tbv 1631000200;8720195286974.0
12;;679.0;;500.0;202011726_layout_64.pdf;Rol 0680   901631000200 | labels tbv 1631000200;8720195286974.0
13;;680.0;;500.0;202011726_layout_64.pdf;Rol 0681   901631000200 | labels tbv 1631000200;8720195286974.0
14;;681.0;;500.0;202011726_layout_64.pdf;Rol 0682   901631000200 | labels tbv 1631000200;8720195286974.0
15;;682.0;;500.0;202011726_layout_64.pdf;Rol 0683   901631000200 | labels tbv 1631000200;8720195286974.0
16;;683.0;;500.0;202011726_layout_64.pdf;Rol 0684   901631000200 | labels tbv 1631000200;8720195286974.0
17;;684.0;;500.0;202011726_layout_64.pdf;Rol 0685   901631000200 | labels tbv 1631000200;8720195286974.0
18;;685.0;;500.0;202011726_layout_64.pdf;Rol 0686   901631000200 | labels tbv 1631000200;8720195286974.0
19;;686.0;;500.0;202011726_layout_64.pdf;Rol 0687   901631000200 | labels tbv 1631000200;8720195286974.0
20;;687.0;;500.0;202011726_layout_64.pdf;Rol 0688   901631000200 | labels tbv 1631000200;8720195286974.0
21;;688.0;;500.0;202011726_layout_64.pdf;Rol 0689   901631000200 | labels tbv 1631000200;8720195286974.0
22;;689.0;;500.0;202011726_layout_64.pdf;Rol 0690   901631000200 | labels tbv 1631000200;8720195286974.0
23;;690.0;;500.0;202011726_layout_64.pdf;Rol 0691   901631000200 | labels tbv 1631000200;8720195286974.0
24;;691.0;;500.0;202011726_layout_64.pdf;Rol 0692   901631000200 | labels tbv 1631000200;8720195286974.0
25;;692.0;;500.0;202011726_layout_64.pdf;Rol 0693   901631000200 | labels tbv 1631000200;8720195286974.0
26;;693.0;;500.0;202011726_layout_64.pdf;Rol 0694   901631000200 | labels tbv 1631000200;8720195286974.0
27;;694.0;;500.0;202011726_layout_64.pdf;Rol 0695   901631000200 | labels tbv 1631000200;8720195286974.0
28;;695.0;;500.0;202011726_layout_64.pdf;Rol 0696   901631000200 | labels tbv 1631000200;8720195286974.0
0;202011726_inschiet_met_rolnummer_baan_25 | 14500 etiketten;;;;;;
0;;696.0;;500.0;202011726_layout_64.pdf;Rol 0697   901631000200 | labels tbv 1631000200;8720195286974.0
1;;697.0;;500.0;202011726_layout_64.pdf;Rol 0698   901631000200 | labels tbv 1631000200;8720195286974.0
2;;698.0;;500.0;202011726_layout_64.pdf;Rol 0699   901631000200 | labels tbv 1631000200;8720195286974.0
3;;699.0;;500.0;202011726_layout_64.pdf;Rol 0700   901631000200 | labels tbv 1631000200;8720195286974.0
4;;700.0;;500.0;202011726_layout_64.pdf;Rol 0701   901631000200 | labels tbv 1631000200;8720195286974.0
5;;701.0;;500.0;202011726_layout_64.pdf;Rol 0702   901631000200 | labels tbv 1631000200;8720195286974.0
6;;702.0;;500.0;202011726_layout_64.pdf;Rol 0703   901631000200 | labels tbv 1631000200;8720195286974.0
7;;703.0;;500.0;202011726_layout_64.pdf;Rol 0704   901631000200 | labels tbv 1631000200;8720195286974.0
8;;704.0;;500.0;202011726_layout_64.pdf;Rol 0705   901631000200 | labels tbv 1631000200;8720195286974.0
9;;705.0;;500.0;202011726_layout_64.pdf;Rol 0706   901631000200 | labels tbv 1631000200;8720195286974.0
10;;706.0;;500.0;202011726_layout_64.pdf;Rol 0707   901631000200 | labels tbv 1631000200;8720195286974.0
