;0;Code;Colorcode;Unnamed: 0;aantal;beeld
4;;8720195286875.0;901620000250 | labels tbv 1620000250;555.0;500.0;202011726_layout_54.pdf
5;;8720195286875.0;901620000250 | labels tbv 1620000250;556.0;500.0;202011726_layout_54.pdf
6;;8720195286875.0;901620000250 | labels tbv 1620000250;557.0;500.0;202011726_layout_54.pdf
7;;8720195286882.0;901620000260 | labels tbv 1620000260;558.0;500.0;202011726_layout_55.pdf
8;;8720195286882.0;901620000260 | labels tbv 1620000260;559.0;500.0;202011726_layout_55.pdf
9;;8720195286882.0;901620000260 | labels tbv 1620000260;560.0;500.0;202011726_layout_55.pdf
10;;8720195286882.0;901620000260 | labels tbv 1620000260;561.0;500.0;202011726_layout_55.pdf
11;;8720195286882.0;901620000260 | labels tbv 1620000260;562.0;500.0;202011726_layout_55.pdf
12;;8720195286882.0;901620000260 | labels tbv 1620000260;563.0;500.0;202011726_layout_55.pdf
13;;8720195286882.0;901620000260 | labels tbv 1620000260;564.0;500.0;202011726_layout_55.pdf
14;;8720195286882.0;901620000260 | labels tbv 1620000260;565.0;500.0;202011726_layout_55.pdf
15;;8720195286882.0;901620000260 | labels tbv 1620000260;566.0;500.0;202011726_layout_55.pdf
16;;8720195286882.0;901620000260 | labels tbv 1620000260;567.0;500.0;202011726_layout_55.pdf
17;;8720195286882.0;901620000260 | labels tbv 1620000260;568.0;500.0;202011726_layout_55.pdf
18;;8720195286882.0;901620000260 | labels tbv 1620000260;569.0;500.0;202011726_layout_55.pdf
19;;8720195286882.0;901620000260 | labels tbv 1620000260;570.0;500.0;202011726_layout_55.pdf
20;;8720195286882.0;901620000260 | labels tbv 1620000260;571.0;500.0;202011726_layout_55.pdf
21;;8720195286882.0;901620000260 | labels tbv 1620000260;572.0;500.0;202011726_layout_55.pdf
22;;8720195286882.0;901620000260 | labels tbv 1620000260;573.0;500.0;202011726_layout_55.pdf
23;;8720195286899.0;901620000300 | labels tbv 1620000300;574.0;500.0;202011726_layout_56.pdf
24;;8720195286899.0;901620000300 | labels tbv 1620000300;575.0;500.0;202011726_layout_56.pdf
25;;8720195286899.0;901620000300 | labels tbv 1620000300;576.0;500.0;202011726_layout_56.pdf
26;;8720195286899.0;901620000300 | labels tbv 1620000300;577.0;500.0;202011726_layout_56.pdf
27;;8720195286905.0;901620000305 | labels tbv 1620000305;578.0;500.0;202011726_layout_57.pdf
28;;8720195286905.0;901620000305 | labels tbv 1620000305;579.0;500.0;202011726_layout_57.pdf
0;202011726_inschiet_baan_21 | 14500 etiketten;;;;;
0;;8720195286905.0;901620000305 | labels tbv 1620000305;580.0;500.0;202011726_layout_57.pdf
1;;8720195286905.0;901620000305 | labels tbv 1620000305;581.0;500.0;202011726_layout_57.pdf
2;;8720195286912.0;901620000310 | labels tbv 1620000310;582.0;500.0;202011726_layout_58.pdf
3;;8720195286912.0;901620000310 | labels tbv 1620000310;583.0;500.0;202011726_layout_58.pdf
4;;8720195286929.0;901620000350 | labels tbv 1620000350;584.0;500.0;202011726_layout_59.pdf
5;;8720195286929.0;901620000350 | labels tbv 1620000350;585.0;500.0;202011726_layout_59.pdf
6;;8720195286929.0;901620000350 | labels tbv 1620000350;586.0;500.0;202011726_layout_59.pdf
7;;8720195286929.0;901620000350 | labels tbv 1620000350;587.0;500.0;202011726_layout_59.pdf
8;;8720195286936.0;901620000400 | labels tbv 1620000400;588.0;500.0;202011726_layout_60.pdf
9;;8720195286936.0;901620000400 | labels tbv 1620000400;589.0;500.0;202011726_layout_60.pdf
10;;8720195286936.0;901620000400 | labels tbv 1620000400;590.0;500.0;202011726_layout_60.pdf
11;;8720195286936.0;901620000400 | labels tbv 1620000400;591.0;500.0;202011726_layout_60.pdf
12;;8720195286943.0;901620000500 | labels tbv 1620000500;592.0;500.0;202011726_layout_61.pdf
13;;8720195286943.0;901620000500 | labels tbv 1620000500;593.0;500.0;202011726_layout_61.pdf
14;;8720195286943.0;901620000500 | labels tbv 1620000500;594.0;500.0;202011726_layout_61.pdf
15;;8720195286943.0;901620000500 | labels tbv 1620000500;595.0;500.0;202011726_layout_61.pdf
16;;8720195286943.0;901620000500 | labels tbv 1620000500;596.0;500.0;202011726_layout_61.pdf
17;;8720195286943.0;901620000500 | labels tbv 1620000500;597.0;500.0;202011726_layout_61.pdf
18;;8720195286943.0;901620000500 | labels tbv 1620000500;598.0;500.0;202011726_layout_61.pdf
19;;8720195286943.0;901620000500 | labels tbv 1620000500;599.0;500.0;202011726_layout_61.pdf
20;;8720195286943.0;901620000500 | labels tbv 1620000500;600.0;500.0;202011726_layout_61.pdf
21;;8720195286943.0;901620000500 | labels tbv 1620000500;601.0;500.0;202011726_layout_61.pdf
22;;8720195286943.0;901620000500 | labels tbv 1620000500;602.0;500.0;202011726_layout_61.pdf
23;;8720195286943.0;901620000500 | labels tbv 1620000500;603.0;500.0;202011726_layout_61.pdf
24;;8720195286943.0;901620000500 | labels tbv 1620000500;604.0;500.0;202011726_layout_61.pdf
25;;8720195286943.0;901620000500 | labels tbv 1620000500;605.0;500.0;202011726_layout_61.pdf
26;;8720195286943.0;901620000500 | labels tbv 1620000500;606.0;500.0;202011726_layout_61.pdf
27;;8720195286943.0;901620000500 | labels tbv 1620000500;607.0;500.0;202011726_layout_61.pdf
28;;8720195286943.0;901620000500 | labels tbv 1620000500;608.0;500.0;202011726_layout_61.pdf
0;202011726_inschiet_baan_22 | 14500 etiketten;;;;;
0;;8720195286943.0;901620000500 | labels tbv 1620000500;609.0;500.0;202011726_layout_61.pdf
1;;8720195286943.0;901620000500 | labels tbv 1620000500;610.0;500.0;202011726_layout_61.pdf
2;;8720195286943.0;901620000500 | labels tbv 1620000500;611.0;500.0;202011726_layout_61.pdf
3;;8720195286943.0;901620000500 | labels tbv 1620000500;612.0;500.0;202011726_layout_61.pdf
4;;8720195286943.0;901620000500 | labels tbv 1620000500;613.0;500.0;202011726_layout_61.pdf
5;;8720195286943.0;901620000500 | labels tbv 1620000500;614.0;500.0;202011726_layout_61.pdf
6;;8720195286943.0;901620000500 | labels tbv 1620000500;615.0;500.0;202011726_layout_61.pdf
7;;8720195286943.0;901620000500 | labels tbv 1620000500;616.0;500.0;202011726_layout_61.pdf
8;;8720195286943.0;901620000500 | labels tbv 1620000500;617.0;500.0;202011726_layout_61.pdf
9;;8720195286943.0;901620000500 | labels tbv 1620000500;618.0;500.0;202011726_layout_61.pdf
10;;8720195286943.0;901620000500 | labels tbv 1620000500;619.0;500.0;202011726_layout_61.pdf
11;;8720195286943.0;901620000500 | labels tbv 1620000500;620.0;500.0;202011726_layout_61.pdf
12;;8720195286943.0;901620000500 | labels tbv 1620000500;621.0;500.0;202011726_layout_61.pdf
13;;8720195286943.0;901620000500 | labels tbv 1620000500;622.0;500.0;202011726_layout_61.pdf
14;;8720195286943.0;901620000500 | labels tbv 1620000500;623.0;500.0;202011726_layout_61.pdf
15;;8720195286943.0;901620000500 | labels tbv 1620000500;624.0;500.0;202011726_layout_61.pdf
16;;8720195286943.0;901620000500 | labels tbv 1620000500;625.0;500.0;202011726_layout_61.pdf
17;;8720195286943.0;901620000500 | labels tbv 1620000500;626.0;500.0;202011726_layout_61.pdf
18;;8720195286943.0;901620000500 | labels tbv 1620000500;627.0;500.0;202011726_layout_61.pdf
19;;8720195286943.0;901620000500 | labels tbv 1620000500;628.0;500.0;202011726_layout_61.pdf
20;;8720195286943.0;901620000500 | labels tbv 1620000500;629.0;500.0;202011726_layout_61.pdf
21;;8720195286943.0;901620000500 | labels tbv 1620000500;630.0;500.0;202011726_layout_61.pdf
22;;8720195286943.0;901620000500 | labels tbv 1620000500;631.0;500.0;202011726_layout_61.pdf
23;;8720195286943.0;901620000500 | labels tbv 1620000500;632.0;500.0;202011726_layout_61.pdf
24;;8720195286943.0;901620000500 | labels tbv 1620000500;633.0;500.0;202011726_layout_61.pdf
25;;8720195286943.0;901620000500 | labels tbv 1620000500;634.0;500.0;202011726_layout_61.pdf
26;;8720195286943.0;901620000500 | labels tbv 1620000500;635.0;500.0;202011726_layout_61.pdf
27;;8720195286943.0;901620000500 | labels tbv 1620000500;636.0;500.0;202011726_layout_61.pdf
28;;8720195286943.0;901620000500 | labels tbv 1620000500;637.0;500.0;202011726_layout_61.pdf
0;202011726_inschiet_baan_23 | 14500 etiketten;;;;;
0;;8720195286943.0;901620000500 | labels tbv 1620000500;638.0;500.0;202011726_layout_61.pdf
1;;8720195286943.0;901620000500 | labels tbv 1620000500;639.0;500.0;202011726_layout_61.pdf
2;;8720195286943.0;901620000500 | labels tbv 1620000500;640.0;500.0;202011726_layout_61.pdf
3;;8720195286943.0;901620000500 | labels tbv 1620000500;641.0;500.0;202011726_layout_61.pdf
4;;8720195286943.0;901620000500 | labels tbv 1620000500;642.0;500.0;202011726_layout_61.pdf
5;;8720195286943.0;901620000500 | labels tbv 1620000500;643.0;500.0;202011726_layout_61.pdf
6;;8720195286943.0;901620000500 | labels tbv 1620000500;644.0;500.0;202011726_layout_61.pdf
7;;8720195286943.0;901620000500 | labels tbv 1620000500;645.0;500.0;202011726_layout_61.pdf
8;;8720195286943.0;901620000500 | labels tbv 1620000500;646.0;500.0;202011726_layout_61.pdf
9;;8720195286943.0;901620000500 | labels tbv 1620000500;647.0;500.0;202011726_layout_61.pdf
10;;8720195286943.0;901620000500 | labels tbv 1620000500;648.0;500.0;202011726_layout_61.pdf
11;;8720195286943.0;901620000500 | labels tbv 1620000500;649.0;500.0;202011726_layout_61.pdf
12;;8720195286943.0;901620000500 | labels tbv 1620000500;650.0;500.0;202011726_layout_61.pdf
13;;8720195286943.0;901620000500 | labels tbv 1620000500;651.0;500.0;202011726_layout_61.pdf
14;;8720195286943.0;901620000500 | labels tbv 1620000500;652.0;500.0;202011726_layout_61.pdf
15;;8720195286943.0;901620000500 | labels tbv 1620000500;653.0;500.0;202011726_layout_61.pdf
16;;8720195286943.0;901620000500 | labels tbv 1620000500;654.0;500.0;202011726_layout_61.pdf
17;;8720195286943.0;901620000500 | labels tbv 1620000500;655.0;500.0;202011726_layout_61.pdf
18;;8720195286943.0;901620000500 | labels tbv 1620000500;656.0;500.0;202011726_layout_61.pdf
19;;8720195286943.0;901620000500 | labels tbv 1620000500;657.0;500.0;202011726_layout_61.pdf
20;;8720195286943.0;901620000500 | labels tbv 1620000500;658.0;500.0;202011726_layout_61.pdf
21;;8720195286943.0;901620000500 | labels tbv 1620000500;659.0;500.0;202011726_layout_61.pdf
22;;8720195286943.0;901620000500 | labels tbv 1620000500;660.0;500.0;202011726_layout_61.pdf
23;;8720195286943.0;901620000500 | labels tbv 1620000500;661.0;500.0;202011726_layout_61.pdf
24;;8720195286943.0;901620000500 | labels tbv 1620000500;662.0;500.0;202011726_layout_61.pdf
25;;8720195286943.0;901620000500 | labels tbv 1620000500;663.0;500.0;202011726_layout_61.pdf
26;;8720195286943.0;901620000500 | labels tbv 1620000500;664.0;500.0;202011726_layout_61.pdf
27;;8720195286943.0;901620000500 | labels tbv 1620000500;665.0;500.0;202011726_layout_61.pdf
28;;8720195286943.0;901620000500 | labels tbv 1620000500;666.0;500.0;202011726_layout_61.pdf
0;202011726_inschiet_baan_24 | 14500 etiketten;;;;;
0;;8720195286943.0;901620000500 | labels tbv 1620000500;667.0;500.0;202011726_layout_61.pdf
1;;8720195286950.0;901620000550 | labels tbv 1620000550;668.0;500.0;202011726_layout_62.pdf
2;;8720195286950.0;901620000550 | labels tbv 1620000550;669.0;500.0;202011726_layout_62.pdf
3;;8720195286950.0;901620000550 | labels tbv 1620000550;670.0;500.0;202011726_layout_62.pdf
4;;8720195286950.0;901620000550 | labels tbv 1620000550;671.0;500.0;202011726_layout_62.pdf
5;;8720195286967.0;901620000600 | labels tbv 1620000600;672.0;500.0;202011726_layout_63.pdf
6;;8720195286967.0;901620000600 | labels tbv 1620000600;673.0;500.0;202011726_layout_63.pdf
7;;8720195286967.0;901620000600 | labels tbv 1620000600;674.0;500.0;202011726_layout_63.pdf
8;;8720195286967.0;901620000600 | labels tbv 1620000600;675.0;500.0;202011726_layout_63.pdf
9;;8720195286974.0;901631000200 | labels tbv 1631000200;676.0;500.0;202011726_layout_64.pdf
10;;8720195286974.0;901631000200 | labels tbv 1631000200;677.0;500.0;202011726_layout_64.pdf
11;;8720195286974.0;901631000200 | labels tbv 1631000200;678.0;500.0;202011726_layout_64.pdf
12;;8720195286974.0;901631000200 | labels tbv 1631000200;679.0;500.0;202011726_layout_64.pdf
13;;8720195286974.0;901631000200 | labels tbv 1631000200;680.0;500.0;202011726_layout_64.pdf
14;;8720195286974.0;901631000200 | labels tbv 1631000200;681.0;500.0;202011726_layout_64.pdf
15;;8720195286974.0;901631000200 | labels tbv 1631000200;682.0;500.0;202011726_layout_64.pdf
16;;8720195286974.0;901631000200 | labels tbv 1631000200;683.0;500.0;202011726_layout_64.pdf
17;;8720195286974.0;901631000200 | labels tbv 1631000200;684.0;500.0;202011726_layout_64.pdf
18;;8720195286974.0;901631000200 | labels tbv 1631000200;685.0;500.0;202011726_layout_64.pdf
19;;8720195286974.0;901631000200 | labels tbv 1631000200;686.0;500.0;202011726_layout_64.pdf
20;;8720195286974.0;901631000200 | labels tbv 1631000200;687.0;500.0;202011726_layout_64.pdf
21;;8720195286974.0;901631000200 | labels tbv 1631000200;688.0;500.0;202011726_layout_64.pdf
22;;8720195286974.0;901631000200 | labels tbv 1631000200;689.0;500.0;202011726_layout_64.pdf
23;;8720195286974.0;901631000200 | labels tbv 1631000200;690.0;500.0;202011726_layout_64.pdf
24;;8720195286974.0;901631000200 | labels tbv 1631000200;691.0;500.0;202011726_layout_64.pdf
25;;8720195286974.0;901631000200 | labels tbv 1631000200;692.0;500.0;202011726_layout_64.pdf
26;;8720195286974.0;901631000200 | labels tbv 1631000200;693.0;500.0;202011726_layout_64.pdf
27;;8720195286974.0;901631000200 | labels tbv 1631000200;694.0;500.0;202011726_layout_64.pdf
28;;8720195286974.0;901631000200 | labels tbv 1631000200;695.0;500.0;202011726_layout_64.pdf
0;202011726_inschiet_baan_25 | 14500 etiketten;;;;;
0;;8720195286974.0;901631000200 | labels tbv 1631000200;696.0;500.0;202011726_layout_64.pdf
1;;8720195286974.0;901631000200 | labels tbv 1631000200;697.0;500.0;202011726_layout_64.pdf
2;;8720195286974.0;901631000200 | labels tbv 1631000200;698.0;500.0;202011726_layout_64.pdf
3;;8720195286974.0;901631000200 | labels tbv 1631000200;699.0;500.0;202011726_layout_64.pdf
4;;8720195286974.0;901631000200 | labels tbv 1631000200;700.0;500.0;202011726_layout_64.pdf
5;;8720195286974.0;901631000200 | labels tbv 1631000200;701.0;500.0;202011726_layout_64.pdf
6;;8720195286974.0;901631000200 | labels tbv 1631000200;702.0;500.0;202011726_layout_64.pdf
7;;8720195286974.0;901631000200 | labels tbv 1631000200;703.0;500.0;202011726_layout_64.pdf
8;;8720195286974.0;901631000200 | labels tbv 1631000200;704.0;500.0;202011726_layout_64.pdf
9;;8720195286974.0;901631000200 | labels tbv 1631000200;705.0;500.0;202011726_layout_64.pdf
10;;8720195286974.0;901631000200 | labels tbv 1631000200;706.0;500.0;202011726_layout_64.pdf
11;;8720195286974.0;901631000200 | labels tbv 1631000200;707.0;500.0;202011726_layout_64.pdf
12;;8720195286974.0;901631000200 | labels tbv 1631000200;708.0;500.0;202011726_layout_64.pdf
13;;8720195286974.0;901631000200 | labels tbv 1631000200;709.0;500.0;202011726_layout_64.pdf
14;;8720195286974.0;901631000200 | labels tbv 1631000200;710.0;500.0;202011726_layout_64.pdf
15;;8720195286974.0;901631000200 | labels tbv 1631000200;711.0;500.0;202011726_layout_64.pdf
16;;8720195286974.0;901631000200 | labels tbv 1631000200;712.0;500.0;202011726_layout_64.pdf
17;;8720195286974.0;901631000200 | labels tbv 1631000200;713.0;500.0;202011726_layout_64.pdf
18;;8720195286974.0;901631000200 | labels tbv 1631000200;714.0;500.0;202011726_layout_64.pdf
19;;8720195286974.0;901631000200 | labels tbv 1631000200;715.0;500.0;202011726_layout_64.pdf
20;;8720195286974.0;901631000200 | labels tbv 1631000200;716.0;500.0;202011726_layout_64.pdf
21;;8720195286974.0;901631000200 | labels tbv 1631000200;717.0;500.0;202011726_layout_64.pdf
22;;8720195286974.0;901631000200 | labels tbv 1631000200;718.0;500.0;202011726_layout_64.pdf
23;;8720195286974.0;901631000200 | labels tbv 1631000200;719.0;500.0;202011726_layout_64.pdf
24;;8720195286974.0;901631000200 | labels tbv 1631000200;720.0;500.0;202011726_layout_64.pdf
25;;8720195286974.0;901631000200 | labels tbv 1631000200;721.0;500.0;202011726_layout_64.pdf
26;;8720195286974.0;901631000200 | labels tbv 1631000200;722.0;500.0;202011726_layout_64.pdf
27;;8720195286974.0;901631000200 | labels tbv 1631000200;723.0;500.0;202011726_layout_64.pdf
28;;8720195286974.0;901631000200 | labels tbv 1631000200;724.0;500.0;202011726_layout_64.pdf
0;202011726_inschiet_baan_26 | 14500 etiketten;;;;;
0;;8720195286974.0;901631000200 | labels tbv 1631000200;725.0;500.0;202011726_layout_64.pdf
1;;8720195286974.0;901631000200 | labels tbv 1631000200;726.0;500.0;202011726_layout_64.pdf
2;;8720195286974.0;901631000200 | labels tbv 1631000200;727.0;500.0;202011726_layout_64.pdf
3;;8720195286974.0;901631000200 | labels tbv 1631000200;728.0;500.0;202011726_layout_64.pdf
4;;8720195286974.0;901631000200 | labels tbv 1631000200;729.0;500.0;202011726_layout_64.pdf
5;;8720195286981.0;901631000250 | labels tbv 1631000250;730.0;500.0;202011726_layout_65.pdf
6;;8720195286981.0;901631000250 | labels tbv 1631000250;731.0;500.0;202011726_layout_65.pdf
7;;8720195286981.0;901631000250 | labels tbv 1631000250;732.0;500.0;202011726_layout_65.pdf
8;;8720195286981.0;901631000250 | labels tbv 1631000250;733.0;500.0;202011726_layout_65.pdf
9;;8720195286998.0;901631000275 | labels tbv 1631000275;734.0;500.0;202011726_layout_66.pdf
10;;8720195286998.0;901631000275 | labels tbv 1631000275;735.0;500.0;202011726_layout_66.pdf
11;;8720195286998.0;901631000275 | labels tbv 1631000275;736.0;500.0;202011726_layout_66.pdf
12;;8720195286998.0;901631000275 | labels tbv 1631000275;737.0;500.0;202011726_layout_66.pdf
13;;8720195286998.0;901631000275 | labels tbv 1631000275;738.0;500.0;202011726_layout_66.pdf
14;;8720195286998.0;901631000275 | labels tbv 1631000275;739.0;500.0;202011726_layout_66.pdf
15;;8720195286998.0;901631000275 | labels tbv 1631000275;740.0;500.0;202011726_layout_66.pdf
16;;8720195286998.0;901631000275 | labels tbv 1631000275;741.0;500.0;202011726_layout_66.pdf
17;;8720195286998.0;901631000275 | labels tbv 1631000275;742.0;500.0;202011726_layout_66.pdf
18;;8720195286998.0;901631000275 | labels tbv 1631000275;743.0;500.0;202011726_layout_66.pdf
19;;8720195286998.0;901631000275 | labels tbv 1631000275;744.0;500.0;202011726_layout_66.pdf
20;;8720195286998.0;901631000275 | labels tbv 1631000275;745.0;500.0;202011726_layout_66.pdf
21;;8720195286998.0;901631000275 | labels tbv 1631000275;746.0;500.0;202011726_layout_66.pdf
22;;8720195286998.0;901631000275 | labels tbv 1631000275;747.0;500.0;202011726_layout_66.pdf
23;;8720195287001.0;901631000300 | labels tbv 1631000300;748.0;500.0;202011726_layout_67.pdf
24;;8720195287001.0;901631000300 | labels tbv 1631000300;749.0;500.0;202011726_layout_67.pdf
25;;8720195287001.0;901631000300 | labels tbv 1631000300;750.0;500.0;202011726_layout_67.pdf
26;;8720195287001.0;901631000300 | labels tbv 1631000300;751.0;500.0;202011726_layout_67.pdf
27;;8720195287001.0;901631000300 | labels tbv 1631000300;752.0;500.0;202011726_layout_67.pdf
28;;8720195287001.0;901631000300 | labels tbv 1631000300;753.0;500.0;202011726_layout_67.pdf
0;202011726_inschiet_baan_27 | 14500 etiketten;;;;;
0;;8720195287001.0;901631000300 | labels tbv 1631000300;754.0;500.0;202011726_layout_67.pdf
1;;8720195287001.0;901631000300 | labels tbv 1631000300;755.0;500.0;202011726_layout_67.pdf
2;;8720195287018.0;901631000375 | labels tbv 1631000375;756.0;500.0;202011726_layout_68.pdf
3;;8720195287018.0;901631000375 | labels tbv 1631000375;757.0;500.0;202011726_layout_68.pdf
4;;8720195287025.0;901631001200 | labels tbv 1631001200;758.0;500.0;202011726_layout_69.pdf
5;;8720195287025.0;901631001200 | labels tbv 1631001200;759.0;500.0;202011726_layout_69.pdf
6;;8720195287025.0;901631001200 | labels tbv 1631001200;760.0;500.0;202011726_layout_69.pdf
7;;8720195287025.0;901631001200 | labels tbv 1631001200;761.0;500.0;202011726_layout_69.pdf
8;;8720195287025.0;901631001200 | labels tbv 1631001200;762.0;500.0;202011726_layout_69.pdf
9;;8720195287025.0;901631001200 | labels tbv 1631001200;763.0;500.0;202011726_layout_69.pdf
10;;8720195287025.0;901631001200 | labels tbv 1631001200;764.0;500.0;202011726_layout_69.pdf
11;;8720195287025.0;901631001200 | labels tbv 1631001200;765.0;500.0;202011726_layout_69.pdf
12;;8720195287025.0;901631001200 | labels tbv 1631001200;766.0;500.0;202011726_layout_69.pdf
13;;8720195287025.0;901631001200 | labels tbv 1631001200;767.0;500.0;202011726_layout_69.pdf
14;;8720195287025.0;901631001200 | labels tbv 1631001200;768.0;500.0;202011726_layout_69.pdf
15;;8720195287025.0;901631001200 | labels tbv 1631001200;769.0;500.0;202011726_layout_69.pdf
16;;8720195287025.0;901631001200 | labels tbv 1631001200;770.0;500.0;202011726_layout_69.pdf
17;;8720195287025.0;901631001200 | labels tbv 1631001200;771.0;500.0;202011726_layout_69.pdf
18;;8720195287025.0;901631001200 | labels tbv 1631001200;772.0;500.0;202011726_layout_69.pdf
19;;8720195287025.0;901631001200 | labels tbv 1631001200;773.0;500.0;202011726_layout_69.pdf
20;;8720195287025.0;901631001200 | labels tbv 1631001200;774.0;500.0;202011726_layout_69.pdf
21;;8720195287025.0;901631001200 | labels tbv 1631001200;775.0;500.0;202011726_layout_69.pdf
22;;8720195287025.0;901631001200 | labels tbv 1631001200;776.0;500.0;202011726_layout_69.pdf
23;;8720195287025.0;901631001200 | labels tbv 1631001200;777.0;500.0;202011726_layout_69.pdf
24;;8720195287025.0;901631001200 | labels tbv 1631001200;778.0;500.0;202011726_layout_69.pdf
25;;8720195287025.0;901631001200 | labels tbv 1631001200;779.0;500.0;202011726_layout_69.pdf
26;;8720195287025.0;901631001200 | labels tbv 1631001200;780.0;500.0;202011726_layout_69.pdf
27;;8720195287025.0;901631001200 | labels tbv 1631001200;781.0;500.0;202011726_layout_69.pdf
28;;8720195287025.0;901631001200 | labels tbv 1631001200;782.0;500.0;202011726_layout_69.pdf
0;202011726_inschiet_baan_28 | 14500 etiketten;;;;;
0;;8720195287025.0;901631001200 | labels tbv 1631001200;783.0;500.0;202011726_layout_69.pdf
1;;8720195287025.0;901631001200 | labels tbv 1631001200;784.0;500.0;202011726_layout_69.pdf
2;;8720195287025.0;901631001200 | labels tbv 1631001200;785.0;500.0;202011726_layout_69.pdf
3;;8720195287025.0;901631001200 | labels tbv 1631001200;786.0;500.0;202011726_layout_69.pdf
4;;8720195287025.0;901631001200 | labels tbv 1631001200;787.0;500.0;202011726_layout_69.pdf
5;;8720195287025.0;901631001200 | labels tbv 1631001200;788.0;500.0;202011726_layout_69.pdf
6;;8720195287025.0;901631001200 | labels tbv 1631001200;789.0;500.0;202011726_layout_69.pdf
7;;8720195287025.0;901631001200 | labels tbv 1631001200;790.0;500.0;202011726_layout_69.pdf
8;;8720195287025.0;901631001200 | labels tbv 1631001200;791.0;500.0;202011726_layout_69.pdf
9;;8720195287025.0;901631001200 | labels tbv 1631001200;792.0;500.0;202011726_layout_69.pdf
10;;8720195287025.0;901631001200 | labels tbv 1631001200;793.0;500.0;202011726_layout_69.pdf
11;;8720195287025.0;901631001200 | labels tbv 1631001200;794.0;500.0;202011726_layout_69.pdf
12;;8720195287025.0;901631001200 | labels tbv 1631001200;795.0;500.0;202011726_layout_69.pdf
13;;8720195287025.0;901631001200 | labels tbv 1631001200;796.0;500.0;202011726_layout_69.pdf
14;;8720195287025.0;901631001200 | labels tbv 1631001200;797.0;500.0;202011726_layout_69.pdf
15;;8720195287025.0;901631001200 | labels tbv 1631001200;798.0;500.0;202011726_layout_69.pdf
16;;8720195287025.0;901631001200 | labels tbv 1631001200;799.0;500.0;202011726_layout_69.pdf
17;;8720195287025.0;901631001200 | labels tbv 1631001200;800.0;500.0;202011726_layout_69.pdf
18;;8720195287025.0;901631001200 | labels tbv 1631001200;801.0;500.0;202011726_layout_69.pdf
19;;8720195287025.0;901631001200 | labels tbv 1631001200;802.0;500.0;202011726_layout_69.pdf
20;;8720195287025.0;901631001200 | labels tbv 1631001200;803.0;500.0;202011726_layout_69.pdf
21;;8720195287025.0;901631001200 | labels tbv 1631001200;804.0;500.0;202011726_layout_69.pdf
22;;8720195287025.0;901631001200 | labels tbv 1631001200;805.0;500.0;202011726_layout_69.pdf
23;;8720195287025.0;901631001200 | labels tbv 1631001200;806.0;500.0;202011726_layout_69.pdf
24;;8720195287025.0;901631001200 | labels tbv 1631001200;807.0;500.0;202011726_layout_69.pdf
25;;8720195287025.0;901631001200 | labels tbv 1631001200;808.0;500.0;202011726_layout_69.pdf
26;;8720195287025.0;901631001200 | labels tbv 1631001200;809.0;500.0;202011726_layout_69.pdf
27;;8720195287025.0;901631001200 | labels tbv 1631001200;810.0;500.0;202011726_layout_69.pdf
28;;8720195287025.0;901631001200 | labels tbv 1631001200;811.0;500.0;202011726_layout_69.pdf
0;202011726_inschiet_baan_29 | 14500 etiketten;;;;;
0;;8720195287025.0;901631001200 | labels tbv 1631001200;812.0;500.0;202011726_layout_69.pdf
1;;8720195287025.0;901631001200 | labels tbv 1631001200;813.0;500.0;202011726_layout_69.pdf
2;;8720195287025.0;901631001200 | labels tbv 1631001200;814.0;500.0;202011726_layout_69.pdf
3;;8720195287025.0;901631001200 | labels tbv 1631001200;815.0;500.0;202011726_layout_69.pdf
4;;8720195287025.0;901631001200 | labels tbv 1631001200;816.0;500.0;202011726_layout_69.pdf
5;;8720195287025.0;901631001200 | labels tbv 1631001200;817.0;500.0;202011726_layout_69.pdf
6;;8720195287025.0;901631001200 | labels tbv 1631001200;818.0;500.0;202011726_layout_69.pdf
7;;8720195287025.0;901631001200 | labels tbv 1631001200;819.0;500.0;202011726_layout_69.pdf
8;;8720195287025.0;901631001200 | labels tbv 1631001200;820.0;500.0;202011726_layout_69.pdf
9;;8720195287025.0;901631001200 | labels tbv 1631001200;821.0;500.0;202011726_layout_69.pdf
10;;8720195287025.0;901631001200 | labels tbv 1631001200;822.0;500.0;202011726_layout_69.pdf
11;;8720195287025.0;901631001200 | labels tbv 1631001200;823.0;500.0;202011726_layout_69.pdf
12;;8720195287025.0;901631001200 | labels tbv 1631001200;824.0;500.0;202011726_layout_69.pdf
13;;8720195287025.0;901631001200 | labels tbv 1631001200;825.0;500.0;202011726_layout_69.pdf
14;;8720195287025.0;901631001200 | labels tbv 1631001200;826.0;500.0;202011726_layout_69.pdf
15;;8720195287025.0;901631001200 | labels tbv 1631001200;827.0;500.0;202011726_layout_69.pdf
16;;8720195287025.0;901631001200 | labels tbv 1631001200;828.0;500.0;202011726_layout_69.pdf
17;;8720195287025.0;901631001200 | labels tbv 1631001200;829.0;500.0;202011726_layout_69.pdf
18;;8720195287025.0;901631001200 | labels tbv 1631001200;830.0;500.0;202011726_layout_69.pdf
19;;8720195287025.0;901631001200 | labels tbv 1631001200;831.0;500.0;202011726_layout_69.pdf
20;;8720195287025.0;901631001200 | labels tbv 1631001200;832.0;500.0;202011726_layout_69.pdf
21;;8720195287025.0;901631001200 | labels tbv 1631001200;833.0;500.0;202011726_layout_69.pdf
