omschrijving_sluit;sluit_barcode;beeld;aantal
Rol 0455   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0456   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0457   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0458   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0459   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0460   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0461   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0462   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0463   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0464   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0465   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0466   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0467   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0468   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0469   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0470   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0471   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0472   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0473   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0474   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0475   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0476   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0477   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0478   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0479   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0480   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0481   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0482   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0483   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0484   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0485   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0486   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0487   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0488   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0489   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0490   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0491   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0492   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0493   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0494   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0495   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0496   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0497   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0498   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0499   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0500   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0501   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0502   901620000200 | labels tbv 1620000200;8720195286868;202011726_layout_53.pdf;500
Rol 0503   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0504   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0505   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0506   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0507   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0508   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0509   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0510   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0511   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0512   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0513   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0514   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0515   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0516   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0517   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0518   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0519   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0520   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0521   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0522   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0523   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0524   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0525   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0526   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0527   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0528   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0529   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0530   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0531   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0532   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0533   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0534   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0535   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0536   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0537   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0538   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0539   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0540   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0541   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0542   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0543   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0544   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0545   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0546   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0547   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0548   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0549   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0550   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0551   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0552   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0553   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0554   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0555   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0556   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0557   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0558   901620000250 | labels tbv 1620000250;8720195286875;202011726_layout_54.pdf;500
Rol 0559   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0560   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0561   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0562   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0563   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0564   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0565   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0566   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0567   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0568   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0569   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0570   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0571   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0572   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0573   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0574   901620000260 | labels tbv 1620000260;8720195286882;202011726_layout_55.pdf;500
Rol 0575   901620000300 | labels tbv 1620000300;8720195286899;202011726_layout_56.pdf;500
Rol 0576   901620000300 | labels tbv 1620000300;8720195286899;202011726_layout_56.pdf;500
Rol 0577   901620000300 | labels tbv 1620000300;8720195286899;202011726_layout_56.pdf;500
Rol 0578   901620000300 | labels tbv 1620000300;8720195286899;202011726_layout_56.pdf;500
Rol 0579   901620000305 | labels tbv 1620000305;8720195286905;202011726_layout_57.pdf;500
Rol 0580   901620000305 | labels tbv 1620000305;8720195286905;202011726_layout_57.pdf;500
Rol 0581   901620000305 | labels tbv 1620000305;8720195286905;202011726_layout_57.pdf;500
Rol 0582   901620000305 | labels tbv 1620000305;8720195286905;202011726_layout_57.pdf;500
Rol 0583   901620000310 | labels tbv 1620000310;8720195286912;202011726_layout_58.pdf;500
Rol 0584   901620000310 | labels tbv 1620000310;8720195286912;202011726_layout_58.pdf;500
Rol 0585   901620000350 | labels tbv 1620000350;8720195286929;202011726_layout_59.pdf;500
Rol 0586   901620000350 | labels tbv 1620000350;8720195286929;202011726_layout_59.pdf;500
Rol 0587   901620000350 | labels tbv 1620000350;8720195286929;202011726_layout_59.pdf;500
Rol 0588   901620000350 | labels tbv 1620000350;8720195286929;202011726_layout_59.pdf;500
Rol 0589   901620000400 | labels tbv 1620000400;8720195286936;202011726_layout_60.pdf;500
Rol 0590   901620000400 | labels tbv 1620000400;8720195286936;202011726_layout_60.pdf;500
Rol 0591   901620000400 | labels tbv 1620000400;8720195286936;202011726_layout_60.pdf;500
Rol 0592   901620000400 | labels tbv 1620000400;8720195286936;202011726_layout_60.pdf;500
Rol 0593   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0594   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0595   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0596   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0597   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0598   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0599   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0600   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0601   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0602   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0603   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0604   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0605   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0606   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0607   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0608   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0609   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0610   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0611   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0612   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0613   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0614   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0615   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0616   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0617   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0618   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0619   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0620   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0621   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0622   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0623   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0624   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0625   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0626   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0627   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0628   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0629   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0630   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0631   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0632   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0633   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0634   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0635   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0636   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0637   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0638   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0639   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0640   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0641   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0642   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0643   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0644   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0645   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0646   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0647   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0648   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0649   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0650   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0651   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0652   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0653   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0654   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0655   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0656   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0657   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0658   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0659   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0660   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0661   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0662   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0663   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0664   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0665   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0666   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0667   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0668   901620000500 | labels tbv 1620000500;8720195286943;202011726_layout_61.pdf;500
Rol 0669   901620000550 | labels tbv 1620000550;8720195286950;202011726_layout_62.pdf;500
